"","lat4","lon4","V1"
"12851",30.2856,-97.741,1
"12852",30.2856,-97.7406,2
"12853",30.2856,-97.7404,3
"12854",30.2856,-97.7403,1
"12855",30.2856,-97.7399,2
"12856",30.2856,-97.7398,3
"12857",30.2856,-97.7397,3
"12858",30.2856,-97.7396,8
"12859",30.2856,-97.7395,12
"12860",30.2856,-97.7394,12
"12861",30.2856,-97.7393,2
"12862",30.2856,-97.7392,1
"12863",30.2856,-97.7391,1
"12864",30.2856,-97.739,2
"12865",30.2856,-97.7385,1
"12866",30.2856,-97.7382,1
"12867",30.2856,-97.7381,2
"12868",30.2856,-97.738,10
"12869",30.2856,-97.7379,3
"12870",30.2856,-97.7378,1
"12871",30.2856,-97.7376,1
"12872",30.2856,-97.7375,5
"12873",30.2856,-97.7374,33
"12874",30.2856,-97.7373,193
"12875",30.2856,-97.7372,226
"12876",30.2856,-97.7371,71
"12877",30.2856,-97.737,18
"12878",30.2856,-97.7368,1
"12879",30.2856,-97.7366,1
"12880",30.2856,-97.7347,4
"12881",30.2856,-97.7346,2
"12882",30.2856,-97.7345,1
"12883",30.2856,-97.7344,1
"12884",30.2856,-97.7343,1
"12885",30.2856,-97.7342,2
"12886",30.2856,-97.734,3
"12887",30.2856,-97.7339,2
"12888",30.2856,-97.7338,13
"12889",30.2856,-97.7337,45
"12890",30.2856,-97.7336,38
"12891",30.2856,-97.7335,14
"12892",30.2856,-97.7334,8
"12893",30.2856,-97.7333,10
"12894",30.2856,-97.7332,3
"12895",30.2856,-97.7331,3
"12896",30.2856,-97.733,3
"12897",30.2856,-97.7329,2
"12898",30.2856,-97.7328,12
"12899",30.2856,-97.7327,73
"12900",30.2856,-97.7326,21
"12901",30.2856,-97.7325,7
"12902",30.2856,-97.7324,11
"12903",30.2856,-97.7323,30
"12904",30.2856,-97.7322,12
"12905",30.2856,-97.732,2
"12906",30.2856,-97.7319,1
"12907",30.2856,-97.7318,1
"12908",30.2856,-97.7317,1
"12909",30.2856,-97.7316,7
"12910",30.2856,-97.7315,3
"12911",30.2856,-97.7313,1
"12912",30.2856,-97.7312,1
"12913",30.2856,-97.731,1
"12914",30.2856,-97.7309,1
"12915",30.2856,-97.7308,3
"12916",30.2856,-97.7307,8
"12917",30.2856,-97.7306,15
"12918",30.2856,-97.7305,22
"12919",30.2856,-97.7304,17
"12920",30.2856,-97.7303,5
"12921",30.2856,-97.7302,3
"12922",30.2856,-97.7301,8
"12923",30.2856,-97.73,6
"12924",30.2856,-97.7299,2
"12925",30.2856,-97.7295,1
"12926",30.2856,-97.7291,1
"12927",30.2856,-97.729,1
"12928",30.2856,-97.7287,2
"12929",30.2856,-97.7286,2
"12930",30.2856,-97.7284,1
"12931",30.2856,-97.7282,3
"12932",30.2856,-97.7281,1
"12933",30.2856,-97.728,2
"12934",30.2856,-97.7279,23
"12935",30.2856,-97.7278,130
"12936",30.2856,-97.7277,3
"12937",30.2856,-97.7276,6
"12938",30.2856,-97.7275,4
"12939",30.2856,-97.7274,3
"12940",30.2856,-97.7273,5
"12941",30.2856,-97.7272,5
"12942",30.2856,-97.7271,2
"12943",30.2856,-97.7269,1
"12944",30.2856,-97.7259,1
"12945",30.2856,-97.7257,2
"12946",30.2856,-97.7253,1
"12947",30.2856,-97.7238,1
"12948",30.2856,-97.7235,1
"12949",30.2856,-97.7234,2
"12950",30.2856,-97.7233,2
"12951",30.2856,-97.7231,4
"12952",30.2856,-97.723,1
"12953",30.2856,-97.7107,1
"12954",30.2856,-97.7104,1
"12955",30.2856,-97.7101,1
"12956",30.2857,-97.7653,1
"12957",30.2857,-97.7634,1
"12958",30.2857,-97.7632,7
"12959",30.2857,-97.7631,1
"12960",30.2857,-97.763,1
"12961",30.2857,-97.7628,1
"12962",30.2857,-97.7438,2
"12963",30.2857,-97.7432,1
"12964",30.2857,-97.743,2
"12965",30.2857,-97.7429,6
"12966",30.2857,-97.7428,4
"12967",30.2857,-97.7425,1
"12968",30.2857,-97.7424,11
"12969",30.2857,-97.7423,44
"12970",30.2857,-97.7422,57
"12971",30.2857,-97.7421,24
"12972",30.2857,-97.742,7
"12973",30.2857,-97.7419,4
"12974",30.2857,-97.7418,15
"12975",30.2857,-97.7417,25
"12976",30.2857,-97.7416,15
"12977",30.2857,-97.7415,2
"12978",30.2857,-97.7414,11
"12979",30.2857,-97.7413,4
"12980",30.2857,-97.7403,6
"12981",30.2857,-97.7402,2
"12982",30.2857,-97.7401,1
"12983",30.2857,-97.74,4
"12984",30.2857,-97.7399,2
"12985",30.2857,-97.7398,10
"12986",30.2857,-97.7397,30
"12987",30.2857,-97.7396,26
"12988",30.2857,-97.7395,21
"12989",30.2857,-97.7394,8
"12990",30.2857,-97.7393,7
"12991",30.2857,-97.739,4
"12992",30.2857,-97.7389,2
"12993",30.2857,-97.7388,2
"12994",30.2857,-97.7387,1
"12995",30.2857,-97.7386,3
"12996",30.2857,-97.7385,1
"12997",30.2857,-97.7384,1
"12998",30.2857,-97.7381,2
"12999",30.2857,-97.738,5
"13000",30.2857,-97.7379,2
"13001",30.2857,-97.7378,1
"13002",30.2857,-97.7377,1
"13003",30.2857,-97.7376,1
"13004",30.2857,-97.7375,29
"13005",30.2857,-97.7374,42
"13006",30.2857,-97.7373,31
"13007",30.2857,-97.7372,105
"13008",30.2857,-97.7371,51
"13009",30.2857,-97.737,9
"13010",30.2857,-97.7369,2
"13011",30.2857,-97.7367,1
"13012",30.2857,-97.7364,1
"13013",30.2857,-97.7363,2
"13014",30.2857,-97.735,5
"13015",30.2857,-97.7349,1
"13016",30.2857,-97.7347,1
"13017",30.2857,-97.7346,1
"13018",30.2857,-97.734,2
"13019",30.2857,-97.7339,3
"13020",30.2857,-97.7338,10
"13021",30.2857,-97.7337,49
"13022",30.2857,-97.7336,55
"13023",30.2857,-97.7335,42
"13024",30.2857,-97.7334,4
"13025",30.2857,-97.7333,5
"13026",30.2857,-97.7332,1
"13027",30.2857,-97.7331,4
"13028",30.2857,-97.733,1
"13029",30.2857,-97.7329,2
"13030",30.2857,-97.7328,11
"13031",30.2857,-97.7327,42
"13032",30.2857,-97.7326,26
"13033",30.2857,-97.7325,7
"13034",30.2857,-97.7324,4
"13035",30.2857,-97.7323,1
"13036",30.2857,-97.7322,2
"13037",30.2857,-97.7318,3
"13038",30.2857,-97.7317,1
"13039",30.2857,-97.7316,1
"13040",30.2857,-97.7315,2
"13041",30.2857,-97.7312,1
"13042",30.2857,-97.7311,1
"13043",30.2857,-97.7309,3
"13044",30.2857,-97.7308,1
"13045",30.2857,-97.7307,3
"13046",30.2857,-97.7306,13
"13047",30.2857,-97.7305,15
"13048",30.2857,-97.7304,14
"13049",30.2857,-97.7303,2
"13050",30.2857,-97.7302,5
"13051",30.2857,-97.7301,3
"13052",30.2857,-97.73,7
"13053",30.2857,-97.7299,2
"13054",30.2857,-97.7298,1
"13055",30.2857,-97.7297,1
"13056",30.2857,-97.7296,2
"13057",30.2857,-97.729,1
"13058",30.2857,-97.7285,1
"13059",30.2857,-97.7284,2
"13060",30.2857,-97.7282,2
"13061",30.2857,-97.728,4
"13062",30.2857,-97.7279,157
"13063",30.2857,-97.7278,109
"13064",30.2857,-97.7277,7
"13065",30.2857,-97.7276,10
"13066",30.2857,-97.7275,3
"13067",30.2857,-97.7274,3
"13068",30.2857,-97.7273,6
"13069",30.2857,-97.7272,7
"13070",30.2857,-97.7271,2
"13071",30.2857,-97.727,1
"13072",30.2857,-97.726,1
"13073",30.2857,-97.7252,1
"13074",30.2857,-97.725,1
"13075",30.2857,-97.7241,1
"13076",30.2857,-97.7236,4
"13077",30.2857,-97.7235,2
"13078",30.2857,-97.7234,1
"13079",30.2857,-97.7233,4
"13080",30.2857,-97.7232,1
"13081",30.2857,-97.723,1
"13082",30.2857,-97.7226,1
"13083",30.2857,-97.7103,1
"13084",30.2857,-97.71,1
"13085",30.2857,-97.7099,1
"13086",30.2857,-97.7096,2
"13087",30.2858,-97.7636,1
"13088",30.2858,-97.7535,1
"13089",30.2858,-97.745,1
"13090",30.2858,-97.7437,1
"13091",30.2858,-97.7435,1
"13092",30.2858,-97.743,2
"13093",30.2858,-97.7429,8
"13094",30.2858,-97.7428,4
"13095",30.2858,-97.7426,2
"13096",30.2858,-97.7425,9
"13097",30.2858,-97.7424,23
"13098",30.2858,-97.7423,10
"13099",30.2858,-97.7422,10
"13100",30.2858,-97.7421,1
"13101",30.2858,-97.742,2
"13102",30.2858,-97.7419,3
"13103",30.2858,-97.7418,13
"13104",30.2858,-97.7417,37
"13105",30.2858,-97.7416,23
"13106",30.2858,-97.7415,1
"13107",30.2858,-97.7414,6
"13108",30.2858,-97.7413,3
"13109",30.2858,-97.7406,1
"13110",30.2858,-97.7404,1
"13111",30.2858,-97.7403,24
"13112",30.2858,-97.7402,4
"13113",30.2858,-97.7401,5
"13114",30.2858,-97.74,11
"13115",30.2858,-97.7399,29
"13116",30.2858,-97.7398,39
"13117",30.2858,-97.7397,34
"13118",30.2858,-97.7396,21
"13119",30.2858,-97.7395,16
"13120",30.2858,-97.7394,8
"13121",30.2858,-97.7393,5
"13122",30.2858,-97.7392,5
"13123",30.2858,-97.7391,5
"13124",30.2858,-97.739,6
"13125",30.2858,-97.7389,3
"13126",30.2858,-97.7388,3
"13127",30.2858,-97.7387,1
"13128",30.2858,-97.7386,1
"13129",30.2858,-97.7382,2
"13130",30.2858,-97.7381,3
"13131",30.2858,-97.738,4
"13132",30.2858,-97.7379,1
"13133",30.2858,-97.7376,10
"13134",30.2858,-97.7375,8
"13135",30.2858,-97.7374,3
"13136",30.2858,-97.7373,17
"13137",30.2858,-97.7372,16
"13138",30.2858,-97.7371,24
"13139",30.2858,-97.737,5
"13140",30.2858,-97.7369,2
"13141",30.2858,-97.7368,1
"13142",30.2858,-97.7352,2
"13143",30.2858,-97.7351,11
"13144",30.2858,-97.735,18
"13145",30.2858,-97.7349,3
"13146",30.2858,-97.7348,1
"13147",30.2858,-97.7347,2
"13148",30.2858,-97.7339,2
"13149",30.2858,-97.7338,4
"13150",30.2858,-97.7337,40
"13151",30.2858,-97.7336,57
"13152",30.2858,-97.7335,83
"13153",30.2858,-97.7334,14
"13154",30.2858,-97.7333,6
"13155",30.2858,-97.7332,2
"13156",30.2858,-97.7331,1
"13157",30.2858,-97.733,2
"13158",30.2858,-97.7329,4
"13159",30.2858,-97.7328,15
"13160",30.2858,-97.7327,27
"13161",30.2858,-97.7326,9
"13162",30.2858,-97.7325,2
"13163",30.2858,-97.7324,7
"13164",30.2858,-97.7323,2
"13165",30.2858,-97.732,1
"13166",30.2858,-97.7319,1
"13167",30.2858,-97.7315,1
"13168",30.2858,-97.7314,2
"13169",30.2858,-97.7313,1
"13170",30.2858,-97.7309,1
"13171",30.2858,-97.7307,2
"13172",30.2858,-97.7306,3
"13173",30.2858,-97.7305,9
"13174",30.2858,-97.7304,17
"13175",30.2858,-97.7303,8
"13176",30.2858,-97.7302,6
"13177",30.2858,-97.7301,3
"13178",30.2858,-97.73,4
"13179",30.2858,-97.7299,7
"13180",30.2858,-97.7298,3
"13181",30.2858,-97.7297,2
"13182",30.2858,-97.7292,1
"13183",30.2858,-97.7291,2
"13184",30.2858,-97.729,1
"13185",30.2858,-97.7286,1
"13186",30.2858,-97.7284,3
"13187",30.2858,-97.7282,1
"13188",30.2858,-97.7281,3
"13189",30.2858,-97.7279,44
"13190",30.2858,-97.7278,12
"13191",30.2858,-97.7277,21
"13192",30.2858,-97.7276,2
"13193",30.2858,-97.7275,1
"13194",30.2858,-97.7274,1
"13195",30.2858,-97.7273,3
"13196",30.2858,-97.7272,4
"13197",30.2858,-97.7271,6
"13198",30.2858,-97.727,1
"13199",30.2858,-97.726,1
"13200",30.2858,-97.7255,2
"13201",30.2858,-97.7253,1
"13202",30.2858,-97.7251,1
"13203",30.2858,-97.7238,1
"13204",30.2858,-97.7237,2
"13205",30.2858,-97.7236,4
"13206",30.2858,-97.7235,2
"13207",30.2858,-97.7234,1
"13208",30.2858,-97.7233,1
"13209",30.2858,-97.7094,1
"13210",30.2858,-97.7093,1
"13211",30.2858,-97.7091,1
"13212",30.2858,-97.7062,1
"13213",30.2858,-97.7059,1
"13214",30.2859,-97.7649,1
"13215",30.2859,-97.7439,1
"13216",30.2859,-97.7437,1
"13217",30.2859,-97.7433,1
"13218",30.2859,-97.7431,1
"13219",30.2859,-97.743,1
"13220",30.2859,-97.7429,2
"13221",30.2859,-97.7428,4
"13222",30.2859,-97.7426,2
"13223",30.2859,-97.7423,6
"13224",30.2859,-97.7422,1
"13225",30.2859,-97.7421,1
"13226",30.2859,-97.7419,11
"13227",30.2859,-97.7418,13
"13228",30.2859,-97.7417,35
"13229",30.2859,-97.7416,16
"13230",30.2859,-97.7415,2
"13231",30.2859,-97.7414,3
"13232",30.2859,-97.7413,7
"13233",30.2859,-97.7412,1
"13234",30.2859,-97.741,1
"13235",30.2859,-97.7407,1
"13236",30.2859,-97.7403,9
"13237",30.2859,-97.7402,15
"13238",30.2859,-97.7401,19
"13239",30.2859,-97.74,30
"13240",30.2859,-97.7399,79
"13241",30.2859,-97.7398,102
"13242",30.2859,-97.7397,45
"13243",30.2859,-97.7396,49
"13244",30.2859,-97.7395,43
"13245",30.2859,-97.7394,18
"13246",30.2859,-97.7393,20
"13247",30.2859,-97.7392,11
"13248",30.2859,-97.7391,5
"13249",30.2859,-97.739,1
"13250",30.2859,-97.7389,3
"13251",30.2859,-97.7388,1
"13252",30.2859,-97.7387,2
"13253",30.2859,-97.7386,2
"13254",30.2859,-97.7385,2
"13255",30.2859,-97.7383,1
"13256",30.2859,-97.7382,1
"13257",30.2859,-97.7381,5
"13258",30.2859,-97.738,7
"13259",30.2859,-97.7378,2
"13260",30.2859,-97.7375,1
"13261",30.2859,-97.7374,3
"13262",30.2859,-97.7373,3
"13263",30.2859,-97.7372,5
"13264",30.2859,-97.7371,15
"13265",30.2859,-97.737,10
"13266",30.2859,-97.7369,1
"13267",30.2859,-97.7368,3
"13268",30.2859,-97.7365,1
"13269",30.2859,-97.7351,6
"13270",30.2859,-97.735,59
"13271",30.2859,-97.7349,27
"13272",30.2859,-97.7348,1
"13273",30.2859,-97.7347,3
"13274",30.2859,-97.7342,1
"13275",30.2859,-97.7341,1
"13276",30.2859,-97.734,7
"13277",30.2859,-97.7339,3
"13278",30.2859,-97.7338,4
"13279",30.2859,-97.7337,19
"13280",30.2859,-97.7336,69
"13281",30.2859,-97.7335,107
"13282",30.2859,-97.7334,24
"13283",30.2859,-97.7333,10
"13284",30.2859,-97.7331,1
"13285",30.2859,-97.7329,3
"13286",30.2859,-97.7328,11
"13287",30.2859,-97.7327,8
"13288",30.2859,-97.7326,7
"13289",30.2859,-97.7325,2
"13290",30.2859,-97.7324,2
"13291",30.2859,-97.7322,3
"13292",30.2859,-97.7321,1
"13293",30.2859,-97.732,3
"13294",30.2859,-97.7319,1
"13295",30.2859,-97.7318,2
"13296",30.2859,-97.7317,3
"13297",30.2859,-97.7315,1
"13298",30.2859,-97.7314,2
"13299",30.2859,-97.7307,2
"13300",30.2859,-97.7306,3
"13301",30.2859,-97.7305,17
"13302",30.2859,-97.7304,16
"13303",30.2859,-97.7303,8
"13304",30.2859,-97.7302,2
"13305",30.2859,-97.7301,2
"13306",30.2859,-97.73,3
"13307",30.2859,-97.7299,9
"13308",30.2859,-97.7298,3
"13309",30.2859,-97.7297,1
"13310",30.2859,-97.7296,1
"13311",30.2859,-97.729,1
"13312",30.2859,-97.7289,1
"13313",30.2859,-97.7285,1
"13314",30.2859,-97.7284,1
"13315",30.2859,-97.7283,1
"13316",30.2859,-97.7282,5
"13317",30.2859,-97.7281,1
"13318",30.2859,-97.7278,1
"13319",30.2859,-97.7277,17
"13320",30.2859,-97.7276,9
"13321",30.2859,-97.7275,1
"13322",30.2859,-97.7274,1
"13323",30.2859,-97.7273,5
"13324",30.2859,-97.7272,3
"13325",30.2859,-97.7271,2
"13326",30.2859,-97.727,2
"13327",30.2859,-97.7269,1
"13328",30.2859,-97.7257,1
"13329",30.2859,-97.7255,1
"13330",30.2859,-97.725,2
"13331",30.2859,-97.724,3
"13332",30.2859,-97.7238,2
"13333",30.2859,-97.7237,1
"13334",30.2859,-97.7235,5
"13335",30.2859,-97.7233,1
"13336",30.2859,-97.723,1
"13337",30.2859,-97.7093,1
"13338",30.2859,-97.7092,1
"13339",30.2859,-97.7088,1
"13340",30.2859,-97.7085,1
"13341",30.2859,-97.7083,1
"13342",30.2859,-97.7062,2
"13343",30.286,-97.765,1
"13344",30.286,-97.745,1
"13345",30.286,-97.744,1
"13346",30.286,-97.7439,1
"13347",30.286,-97.7437,2
"13348",30.286,-97.7436,1
"13349",30.286,-97.7431,3
"13350",30.286,-97.7428,2
"13351",30.286,-97.7427,1
"13352",30.286,-97.7425,1
"13353",30.286,-97.7423,12
"13354",30.286,-97.7422,5
"13355",30.286,-97.7421,1
"13356",30.286,-97.742,5
"13357",30.286,-97.7419,6
"13358",30.286,-97.7418,34
"13359",30.286,-97.7417,28
"13360",30.286,-97.7416,24
"13361",30.286,-97.7415,3
"13362",30.286,-97.7414,3
"13363",30.286,-97.7407,2
"13364",30.286,-97.7406,2
"13365",30.286,-97.7405,2
"13366",30.286,-97.7404,5
"13367",30.286,-97.7403,11
"13368",30.286,-97.7402,13
"13369",30.286,-97.7401,53
"13370",30.286,-97.74,77
"13371",30.286,-97.7399,83
"13372",30.286,-97.7398,104
"13373",30.286,-97.7397,108
"13374",30.286,-97.7396,53
"13375",30.286,-97.7395,61
"13376",30.286,-97.7394,12
"13377",30.286,-97.7393,27
"13378",30.286,-97.7392,6
"13379",30.286,-97.7391,3
"13380",30.286,-97.739,2
"13381",30.286,-97.7389,1
"13382",30.286,-97.7388,1
"13383",30.286,-97.7381,4
"13384",30.286,-97.738,5
"13385",30.286,-97.7379,1
"13386",30.286,-97.7378,1
"13387",30.286,-97.7376,1
"13388",30.286,-97.7374,1
"13389",30.286,-97.7373,5
"13390",30.286,-97.7372,21
"13391",30.286,-97.7371,10
"13392",30.286,-97.737,6
"13393",30.286,-97.7369,1
"13394",30.286,-97.7367,1
"13395",30.286,-97.7356,1
"13396",30.286,-97.7354,1
"13397",30.286,-97.7353,1
"13398",30.286,-97.7352,1
"13399",30.286,-97.7351,2
"13400",30.286,-97.735,2
"13401",30.286,-97.7349,4
"13402",30.286,-97.7348,2
"13403",30.286,-97.7342,1
"13404",30.286,-97.7341,5
"13405",30.286,-97.734,1
"13406",30.286,-97.7339,2
"13407",30.286,-97.7338,3
"13408",30.286,-97.7337,9
"13409",30.286,-97.7336,48
"13410",30.286,-97.7335,30
"13411",30.286,-97.7334,8
"13412",30.286,-97.7333,4
"13413",30.286,-97.7332,5
"13414",30.286,-97.7329,4
"13415",30.286,-97.7327,5
"13416",30.286,-97.7326,5
"13417",30.286,-97.7325,6
"13418",30.286,-97.7324,5
"13419",30.286,-97.7322,2
"13420",30.286,-97.7321,2
"13421",30.286,-97.7319,2
"13422",30.286,-97.7318,2
"13423",30.286,-97.7317,1
"13424",30.286,-97.7316,1
"13425",30.286,-97.7315,2
"13426",30.286,-97.7309,1
"13427",30.286,-97.7307,1
"13428",30.286,-97.7306,1
"13429",30.286,-97.7305,6
"13430",30.286,-97.7304,15
"13431",30.286,-97.7303,14
"13432",30.286,-97.7302,8
"13433",30.286,-97.7301,2
"13434",30.286,-97.73,2
"13435",30.286,-97.7299,8
"13436",30.286,-97.7298,8
"13437",30.286,-97.7297,1
"13438",30.286,-97.7288,1
"13439",30.286,-97.7287,1
"13440",30.286,-97.7284,1
"13441",30.286,-97.7283,4
"13442",30.286,-97.7282,4
"13443",30.286,-97.7281,1
"13444",30.286,-97.7278,1
"13445",30.286,-97.7277,27
"13446",30.286,-97.7276,2
"13447",30.286,-97.7275,2
"13448",30.286,-97.7273,2
"13449",30.286,-97.7272,4
"13450",30.286,-97.7271,4
"13451",30.286,-97.727,4
"13452",30.286,-97.7269,1
"13453",30.286,-97.7267,1
"13454",30.286,-97.7251,1
"13455",30.286,-97.725,3
"13456",30.286,-97.7248,1
"13457",30.286,-97.7247,1
"13458",30.286,-97.7246,1
"13459",30.286,-97.7242,2
"13460",30.286,-97.7241,3
"13461",30.286,-97.724,1
"13462",30.286,-97.7239,1
"13463",30.286,-97.7238,2
"13464",30.286,-97.7237,1
"13465",30.286,-97.7236,2
"13466",30.286,-97.7233,1
"13467",30.286,-97.7231,1
"13468",30.286,-97.7089,1
"13469",30.286,-97.7088,1
"13470",30.286,-97.7085,1
"13471",30.286,-97.7081,2
"13472",30.286,-97.7078,1
"13473",30.286,-97.7064,1
"13474",30.286,-97.7063,2
"13475",30.286,-97.7062,9
"13476",30.2861,-97.7646,1
"13477",30.2861,-97.7452,1
"13478",30.2861,-97.7439,1
"13479",30.2861,-97.7434,1
"13480",30.2861,-97.7428,1
"13481",30.2861,-97.7427,1
"13482",30.2861,-97.7425,1
"13483",30.2861,-97.7424,5
"13484",30.2861,-97.7423,18
"13485",30.2861,-97.7422,1
"13486",30.2861,-97.742,1
"13487",30.2861,-97.7419,6
"13488",30.2861,-97.7418,33
"13489",30.2861,-97.7417,36
"13490",30.2861,-97.7416,24
"13491",30.2861,-97.7415,4
"13492",30.2861,-97.7414,1
"13493",30.2861,-97.7407,4
"13494",30.2861,-97.7405,1
"13495",30.2861,-97.7404,5
"13496",30.2861,-97.7403,9
"13497",30.2861,-97.7402,32
"13498",30.2861,-97.7401,103
"13499",30.2861,-97.74,95
"13500",30.2861,-97.7399,34
"13501",30.2861,-97.7398,42
"13502",30.2861,-97.7397,80
"13503",30.2861,-97.7396,54
"13504",30.2861,-97.7395,47
"13505",30.2861,-97.7394,27
"13506",30.2861,-97.7393,13
"13507",30.2861,-97.7392,2
"13508",30.2861,-97.7391,2
"13509",30.2861,-97.7389,2
"13510",30.2861,-97.7387,1
"13511",30.2861,-97.7382,2
"13512",30.2861,-97.7381,2
"13513",30.2861,-97.738,7
"13514",30.2861,-97.7379,3
"13515",30.2861,-97.7377,1
"13516",30.2861,-97.7375,1
"13517",30.2861,-97.7374,4
"13518",30.2861,-97.7373,2
"13519",30.2861,-97.7372,12
"13520",30.2861,-97.7371,15
"13521",30.2861,-97.737,10
"13522",30.2861,-97.7369,1
"13523",30.2861,-97.7362,1
"13524",30.2861,-97.7358,1
"13525",30.2861,-97.7356,1
"13526",30.2861,-97.7352,1
"13527",30.2861,-97.7351,8
"13528",30.2861,-97.735,1
"13529",30.2861,-97.7342,1
"13530",30.2861,-97.734,1
"13531",30.2861,-97.7337,10
"13532",30.2861,-97.7336,40
"13533",30.2861,-97.7335,33
"13534",30.2861,-97.7334,7
"13535",30.2861,-97.7333,2
"13536",30.2861,-97.7331,1
"13537",30.2861,-97.7329,5
"13538",30.2861,-97.7327,3
"13539",30.2861,-97.7326,3
"13540",30.2861,-97.7325,5
"13541",30.2861,-97.7324,4
"13542",30.2861,-97.7322,2
"13543",30.2861,-97.7321,4
"13544",30.2861,-97.7318,2
"13545",30.2861,-97.7317,2
"13546",30.2861,-97.7316,6
"13547",30.2861,-97.731,1
"13548",30.2861,-97.7308,2
"13549",30.2861,-97.7307,1
"13550",30.2861,-97.7306,1
"13551",30.2861,-97.7305,3
"13552",30.2861,-97.7304,9
"13553",30.2861,-97.7303,17
"13554",30.2861,-97.7302,9
"13555",30.2861,-97.7301,3
"13556",30.2861,-97.7299,3
"13557",30.2861,-97.7298,5
"13558",30.2861,-97.7297,2
"13559",30.2861,-97.7291,1
"13560",30.2861,-97.7288,1
"13561",30.2861,-97.7286,1
"13562",30.2861,-97.7283,5
"13563",30.2861,-97.7282,2
"13564",30.2861,-97.728,1
"13565",30.2861,-97.7279,2
"13566",30.2861,-97.7278,1
"13567",30.2861,-97.7274,1
"13568",30.2861,-97.7273,1
"13569",30.2861,-97.7272,5
"13570",30.2861,-97.7271,8
"13571",30.2861,-97.727,4
"13572",30.2861,-97.7269,1
"13573",30.2861,-97.7268,1
"13574",30.2861,-97.7255,1
"13575",30.2861,-97.7247,1
"13576",30.2861,-97.7243,1
"13577",30.2861,-97.7242,1
"13578",30.2861,-97.7241,1
"13579",30.2861,-97.724,2
"13580",30.2861,-97.7239,4
"13581",30.2861,-97.7238,2
"13582",30.2861,-97.7235,1
"13583",30.2861,-97.7075,1
"13584",30.2861,-97.7072,1
"13585",30.2861,-97.707,1
"13586",30.2861,-97.7069,13
"13587",30.2861,-97.7065,1
"13588",30.2861,-97.7062,1
"13589",30.2861,-97.7061,1
"13590",30.2862,-97.7535,1
"13591",30.2862,-97.745,1
"13592",30.2862,-97.7439,1
"13593",30.2862,-97.7438,1
"13594",30.2862,-97.7436,1
"13595",30.2862,-97.7435,1
"13596",30.2862,-97.7433,1
"13597",30.2862,-97.743,1
"13598",30.2862,-97.7428,3
"13599",30.2862,-97.7427,1
"13600",30.2862,-97.7424,1
"13601",30.2862,-97.7423,4
"13602",30.2862,-97.742,1
"13603",30.2862,-97.7419,13
"13604",30.2862,-97.7418,8
"13605",30.2862,-97.7417,19
"13606",30.2862,-97.7416,12
"13607",30.2862,-97.7415,8
"13608",30.2862,-97.7407,1
"13609",30.2862,-97.7406,5
"13610",30.2862,-97.7405,3
"13611",30.2862,-97.7404,11
"13612",30.2862,-97.7403,43
"13613",30.2862,-97.7402,39
"13614",30.2862,-97.7401,19
"13615",30.2862,-97.74,14
"13616",30.2862,-97.7399,35
"13617",30.2862,-97.7398,29
"13618",30.2862,-97.7397,38
"13619",30.2862,-97.7396,38
"13620",30.2862,-97.7395,36
"13621",30.2862,-97.7394,13
"13622",30.2862,-97.7393,11
"13623",30.2862,-97.7392,14
"13624",30.2862,-97.7391,4
"13625",30.2862,-97.739,1
"13626",30.2862,-97.7389,1
"13627",30.2862,-97.7388,1
"13628",30.2862,-97.7386,2
"13629",30.2862,-97.7385,1
"13630",30.2862,-97.7384,1
"13631",30.2862,-97.7383,2
"13632",30.2862,-97.7382,1
"13633",30.2862,-97.7381,3
"13634",30.2862,-97.738,3
"13635",30.2862,-97.7379,1
"13636",30.2862,-97.7378,1
"13637",30.2862,-97.7374,1
"13638",30.2862,-97.7373,1
"13639",30.2862,-97.7372,5
"13640",30.2862,-97.7371,20
"13641",30.2862,-97.737,8
"13642",30.2862,-97.7369,4
"13643",30.2862,-97.7368,1
"13644",30.2862,-97.736,1
"13645",30.2862,-97.7358,1
"13646",30.2862,-97.7354,1
"13647",30.2862,-97.7351,2
"13648",30.2862,-97.734,3
"13649",30.2862,-97.7338,1
"13650",30.2862,-97.7337,6
"13651",30.2862,-97.7336,32
"13652",30.2862,-97.7335,36
"13653",30.2862,-97.7334,9
"13654",30.2862,-97.7333,3
"13655",30.2862,-97.733,7
"13656",30.2862,-97.7326,5
"13657",30.2862,-97.7325,4
"13658",30.2862,-97.7324,3
"13659",30.2862,-97.7323,1
"13660",30.2862,-97.7322,3
"13661",30.2862,-97.732,1
"13662",30.2862,-97.7319,1
"13663",30.2862,-97.7317,4
"13664",30.2862,-97.7316,4
"13665",30.2862,-97.7313,1
"13666",30.2862,-97.7309,8
"13667",30.2862,-97.7308,2
"13668",30.2862,-97.7306,1
"13669",30.2862,-97.7305,1
"13670",30.2862,-97.7304,11
"13671",30.2862,-97.7303,14
"13672",30.2862,-97.7302,10
"13673",30.2862,-97.7301,2
"13674",30.2862,-97.73,2
"13675",30.2862,-97.7299,1
"13676",30.2862,-97.7298,7
"13677",30.2862,-97.7297,1
"13678",30.2862,-97.7291,12
"13679",30.2862,-97.729,31
"13680",30.2862,-97.7285,1
"13681",30.2862,-97.7282,1
"13682",30.2862,-97.7281,6
"13683",30.2862,-97.7272,2
"13684",30.2862,-97.7271,8
"13685",30.2862,-97.727,2
"13686",30.2862,-97.7269,1
